material_id,formula,elements,theoretical,valence_info,VEC_count
mp-861954,LiTaRu2,"Li, Ru, Ta",True,"Li: 1 (Valence: 1), Ta: 1 (Valence: 5), Ru: 2 (Valence: 8)",5.5
mp-1214241,Be15(Nb3Cu4)2,"Be, Cu, Nb",True,"Be: 15 (Valence: 2), Nb: 3 (Valence: 5), Cu: 4 (Valence: 11)",4.045454545454546
mp-1184979,Li2AgPb,"Ag, Li, Pb",True,"Li: 2 (Valence: 1), Ag: 1 (Valence: 11), Pb: 1 (Valence: 4)",4.25
mp-972119,SrCaTl2,"Ca, Sr, Tl",True,"Sr: 1 (Valence: 2), Ca: 1 (Valence: 2), Tl: 2 (Valence: 3)",2.5
mp-861900,LiGaAu2,"Au, Ga, Li",True,"Li: 1 (Valence: 1), Ga: 1 (Valence: 3), Au: 2 (Valence: 11)",6.5
mp-867308,InCuPd2,"Cu, In, Pd",True,"In: 1 (Valence: 3), Cu: 1 (Valence: 11), Pd: 2 (Valence: 10)",8.5
mp-568880,YInPd2,"In, Pd, Y",False,"Y: 1 (Valence: 3), In: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.5
mp-862947,Ba2BiAu,"Au, Ba, Bi",True,"Ba: 2 (Valence: 2), Bi: 1 (Valence: 5), Au: 1 (Valence: 11)",5.0
mp-861893,Li2LaPb,"La, Li, Pb",True,"Li: 2 (Valence: 1), La: 1 (Valence: 3), Pb: 1 (Valence: 4)",2.25
mp-865094,HfNbTc2,"Hf, Nb, Tc",True,"Hf: 1 (Valence: 4), Nb: 1 (Valence: 5), Tc: 2 (Valence: 7)",5.75
mp-867118,LaSnAu2,"Au, La, Sn",True,"La: 1 (Valence: 3), Sn: 1 (Valence: 4), Au: 2 (Valence: 11)",7.25
mp-862721,Sr2CdPb,"Cd, Pb, Sr",True,"Sr: 2 (Valence: 2), Cd: 1 (Valence: 12), Pb: 1 (Valence: 4)",5.0
mp-865548,TiInCo2,"Co, In, Ti",True,"Ti: 1 (Valence: 4), In: 1 (Valence: 3), Co: 2 (Valence: 9)",6.25
mp-972960,La2IrAu,"Au, Ir, La",True,"La: 2 (Valence: 3), Ir: 1 (Valence: 9), Au: 1 (Valence: 11)",6.5
mp-1186001,MnZnPd2,"Mn, Pd, Zn",True,"Mn: 1 (Valence: 7), Zn: 1 (Valence: 12), Pd: 2 (Valence: 10)",9.75
mp-1183274,Ba2MgIn,"Ba, In, Mg",True,"Ba: 2 (Valence: 2), Mg: 1 (Valence: 2), In: 1 (Valence: 3)",2.25
mp-1185760,Mg2HgAu,"Au, Hg, Mg",True,"Mg: 2 (Valence: 2), Hg: 1 (Valence: 12), Au: 1 (Valence: 11)",6.75
mp-1187185,SrMgHg2,"Hg, Mg, Sr",True,"Sr: 1 (Valence: 2), Mg: 1 (Valence: 2), Hg: 2 (Valence: 12)",7.0
mp-867275,BeVOs2,"Be, Os, V",True,"Be: 1 (Valence: 2), V: 1 (Valence: 5), Os: 2 (Valence: 8)",5.75
mp-976265,Hf2OsPd,"Hf, Os, Pd",True,"Hf: 2 (Valence: 4), Os: 1 (Valence: 8), Pd: 1 (Valence: 10)",6.5
mp-2987,Li2MgTl,"Li, Mg, Tl",False,"Li: 2 (Valence: 1), Mg: 1 (Valence: 2), Tl: 1 (Valence: 3)",1.75
mp-972907,Sc2AlAg,"Ag, Al, Sc",True,"Sc: 2 (Valence: 3), Al: 1 (Valence: 3), Ag: 1 (Valence: 11)",5.0
mp-1187433,Ti2MnTc,"Mn, Tc, Ti",True,"Ti: 2 (Valence: 4), Mn: 1 (Valence: 7), Tc: 1 (Valence: 7)",5.5
mp-1187725,Y2TlZn,"Tl, Y, Zn",True,"Y: 2 (Valence: 3), Tl: 1 (Valence: 3), Zn: 1 (Valence: 12)",5.25
mp-1185662,Mg2CdAg,"Ag, Cd, Mg",True,"Mg: 2 (Valence: 2), Cd: 1 (Valence: 12), Ag: 1 (Valence: 11)",6.75
mp-1185422,LiZn2Ag,"Ag, Li, Zn",True,"Li: 1 (Valence: 1), Zn: 2 (Valence: 12), Ag: 1 (Valence: 11)",9.0
mp-982883,Na6Cd16Au7,"Au, Cd, Na",False,"Na: 6 (Valence: 1), Cd: 16 (Valence: 12), Au: 7 (Valence: 11)",9.482758620689655
mp-1183167,AgPdAu2,"Ag, Au, Pd",True,"Ag: 1 (Valence: 11), Pd: 1 (Valence: 10), Au: 2 (Valence: 11)",10.75
mp-866024,Be2RhAu,"Au, Be, Rh",True,"Be: 2 (Valence: 2), Rh: 1 (Valence: 9), Au: 1 (Valence: 11)",6.0
mp-1186767,Ta2NbRe,"Nb, Re, Ta",True,"Ta: 2 (Valence: 5), Nb: 1 (Valence: 5), Re: 1 (Valence: 7)",5.5
mp-11947,LiAlAg2,"Ag, Al, Li",False,"Li: 1 (Valence: 1), Al: 1 (Valence: 3), Ag: 2 (Valence: 11)",6.5
mp-864897,Zr2CuOs,"Cu, Os, Zr",True,"Zr: 2 (Valence: 4), Cu: 1 (Valence: 11), Os: 1 (Valence: 8)",6.75
mp-861658,LiMnPt2,"Li, Mn, Pt",True,"Li: 1 (Valence: 1), Mn: 1 (Valence: 7), Pt: 2 (Valence: 10)",7.0
mp-861912,TaTiTc2,"Ta, Tc, Ti",True,"Ta: 1 (Valence: 5), Ti: 1 (Valence: 4), Tc: 2 (Valence: 7)",5.75
mp-1187694,V2OsW,"Os, V, W",True,"V: 2 (Valence: 5), Os: 1 (Valence: 8), W: 1 (Valence: 6)",6.0
mp-1187428,Ti2FeRu,"Fe, Ru, Ti",True,"Ti: 2 (Valence: 4), Fe: 1 (Valence: 8), Ru: 1 (Valence: 8)",6.0
mp-1185850,MgCdPd2,"Cd, Mg, Pd",True,"Mg: 1 (Valence: 2), Cd: 1 (Valence: 12), Pd: 2 (Valence: 10)",8.5
mp-11236,MgZnAg2,"Ag, Mg, Zn",False,"Mg: 1 (Valence: 2), Zn: 1 (Valence: 12), Ag: 2 (Valence: 11)",9.0
mp-1188052,ZrGaCo2,"Co, Ga, Zr",True,"Zr: 1 (Valence: 4), Ga: 1 (Valence: 3), Co: 2 (Valence: 9)",6.25
mp-1187092,Sr2MgTl,"Mg, Sr, Tl",True,"Sr: 2 (Valence: 2), Mg: 1 (Valence: 2), Tl: 1 (Valence: 3)",2.25
mp-865649,Ti2TcRh,"Rh, Tc, Ti",True,"Ti: 2 (Valence: 4), Tc: 1 (Valence: 7), Rh: 1 (Valence: 9)",6.0
mp-972205,V2MoOs,"Mo, Os, V",True,"V: 2 (Valence: 5), Mo: 1 (Valence: 6), Os: 1 (Valence: 8)",6.0
mp-867928,ScGaRh2,"Ga, Rh, Sc",True,"Sc: 1 (Valence: 3), Ga: 1 (Valence: 3), Rh: 2 (Valence: 9)",6.0
mp-867812,LiAlNi2,"Al, Li, Ni",True,"Li: 1 (Valence: 1), Al: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.0
mp-979259,V2ReMo,"Mo, Re, V",True,"V: 2 (Valence: 5), Re: 1 (Valence: 7), Mo: 1 (Valence: 6)",5.75
mp-1232423,Zr2CuTc,"Cu, Tc, Zr",True,"Zr: 2 (Valence: 4), Cu: 1 (Valence: 11), Tc: 1 (Valence: 7)",6.5
mp-866221,HfSnRh2,"Hf, Rh, Sn",True,"Hf: 1 (Valence: 4), Sn: 1 (Valence: 4), Rh: 2 (Valence: 9)",6.5
mp-866001,AlVRu2,"Al, Ru, V",True,"Al: 1 (Valence: 3), V: 1 (Valence: 5), Ru: 2 (Valence: 8)",6.0
mp-1186233,NbSnRu2,"Nb, Ru, Sn",True,"Nb: 1 (Valence: 5), Sn: 1 (Valence: 4), Ru: 2 (Valence: 8)",6.25
mp-865494,V2CrRu,"Cr, Ru, V",True,"V: 2 (Valence: 5), Cr: 1 (Valence: 6), Ru: 1 (Valence: 8)",6.0
mp-864831,NbZnRh2,"Nb, Rh, Zn",True,"Nb: 1 (Valence: 5), Zn: 1 (Valence: 12), Rh: 2 (Valence: 9)",8.75
mp-865484,V2CrRe,"Cr, Re, V",True,"V: 2 (Valence: 5), Cr: 1 (Valence: 6), Re: 1 (Valence: 7)",5.75
mp-1186945,Sc2CuNi,"Cu, Ni, Sc",True,"Sc: 2 (Valence: 3), Cu: 1 (Valence: 11), Ni: 1 (Valence: 10)",6.75
mp-862331,La2CuRu,"Cu, La, Ru",True,"La: 2 (Valence: 3), Cu: 1 (Valence: 11), Ru: 1 (Valence: 8)",6.25
mp-867201,CaInHg2,"Ca, Hg, In",True,"Ca: 1 (Valence: 2), In: 1 (Valence: 3), Hg: 2 (Valence: 12)",7.25
mp-3944,ZrAlNi2,"Al, Ni, Zr",False,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.75
mp-865948,Ti2ReRh,"Re, Rh, Ti",True,"Ti: 2 (Valence: 4), Re: 1 (Valence: 7), Rh: 1 (Valence: 9)",6.0
mp-865666,Li2TlAg,"Ag, Li, Tl",True,"Li: 2 (Valence: 1), Tl: 1 (Valence: 3), Ag: 1 (Valence: 11)",4.0
mp-864961,Be2PdPt,"Be, Pd, Pt",True,"Be: 2 (Valence: 2), Pd: 1 (Valence: 10), Pt: 1 (Valence: 10)",6.0
mp-541047,ZrAlPd2,"Al, Pd, Zr",False,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Pd: 2 (Valence: 10)",6.75
mp-861672,Ti2FeIr,"Fe, Ir, Ti",True,"Ti: 2 (Valence: 4), Fe: 1 (Valence: 8), Ir: 1 (Valence: 9)",6.25
mp-865863,Li2TlPd,"Li, Pd, Tl",True,"Li: 2 (Valence: 1), Tl: 1 (Valence: 3), Pd: 1 (Valence: 10)",3.75
mp-862424,Sc2TcNi,"Ni, Sc, Tc",True,"Sc: 2 (Valence: 3), Tc: 1 (Valence: 7), Ni: 1 (Valence: 10)",5.75
mp-867916,ScGaIr2,"Ga, Ir, Sc",True,"Sc: 1 (Valence: 3), Ga: 1 (Valence: 3), Ir: 2 (Valence: 9)",6.0
mp-1186962,Sc2ZnPd,"Pd, Sc, Zn",True,"Sc: 2 (Valence: 3), Zn: 1 (Valence: 12), Pd: 1 (Valence: 10)",7.0
mp-865665,TiReTc2,"Re, Tc, Ti",True,"Ti: 1 (Valence: 4), Re: 1 (Valence: 7), Tc: 2 (Valence: 7)",6.25
mp-984704,CaAgHg2,"Ag, Ca, Hg",True,"Ca: 1 (Valence: 2), Ag: 1 (Valence: 11), Hg: 2 (Valence: 12)",9.25
mp-862695,Al2CoRu,"Al, Co, Ru",True,"Al: 2 (Valence: 3), Co: 1 (Valence: 9), Ru: 1 (Valence: 8)",5.75
mp-1187098,Sr2ZnPb,"Pb, Sr, Zn",True,"Sr: 2 (Valence: 2), Zn: 1 (Valence: 12), Pb: 1 (Valence: 4)",5.0
mp-984769,CaTl2Cd,"Ca, Cd, Tl",True,"Ca: 1 (Valence: 2), Tl: 2 (Valence: 3), Cd: 1 (Valence: 12)",5.0
mp-866171,YMgAu2,"Au, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 1 (Valence: 2), Au: 2 (Valence: 11)",6.75
mp-862365,Sc2OsPd,"Os, Pd, Sc",True,"Sc: 2 (Valence: 3), Os: 1 (Valence: 8), Pd: 1 (Valence: 10)",6.0
mp-1206369,ScPd2Pb,"Pb, Pd, Sc",True,"Sc: 1 (Valence: 3), Pd: 2 (Valence: 10), Pb: 1 (Valence: 4)",6.75
mp-977543,ZrInRh2,"In, Rh, Zr",True,"Zr: 1 (Valence: 4), In: 1 (Valence: 3), Rh: 2 (Valence: 9)",6.25
mp-864895,Be2NiRh,"Be, Ni, Rh",True,"Be: 2 (Valence: 2), Ni: 1 (Valence: 10), Rh: 1 (Valence: 9)",5.75
mp-976289,NaCd2Au,"Au, Cd, Na",True,"Na: 1 (Valence: 1), Cd: 2 (Valence: 12), Au: 1 (Valence: 11)",9.0
mp-862362,Sc2TcPt,"Pt, Sc, Tc",True,"Sc: 2 (Valence: 3), Tc: 1 (Valence: 7), Pt: 1 (Valence: 10)",5.75
mp-862555,LiY2Al,"Al, Li, Y",True,"Li: 1 (Valence: 1), Y: 2 (Valence: 3), Al: 1 (Valence: 3)",2.5
mp-567981,CrGaCo2,"Co, Cr, Ga",False,"Cr: 1 (Valence: 6), Ga: 1 (Valence: 3), Co: 2 (Valence: 9)",6.75
mp-865746,GaTc2W,"Ga, Tc, W",True,"Ga: 1 (Valence: 3), Tc: 2 (Valence: 7), W: 1 (Valence: 6)",5.75
mp-1187770,Y2TlIn,"In, Tl, Y",True,"Y: 2 (Valence: 3), Tl: 1 (Valence: 3), In: 1 (Valence: 3)",3.0
mp-865871,Li2ZnAu,"Au, Li, Zn",True,"Li: 2 (Valence: 1), Zn: 1 (Valence: 12), Au: 1 (Valence: 11)",6.25
mp-1187977,Zr2FeOs,"Fe, Os, Zr",True,"Zr: 2 (Valence: 4), Fe: 1 (Valence: 8), Os: 1 (Valence: 8)",6.0
mp-30395,ScInAu2,"Au, In, Sc",False,"Sc: 1 (Valence: 3), In: 1 (Valence: 3), Au: 2 (Valence: 11)",7.0
mp-865032,Mn2PtRh,"Mn, Pt, Rh",True,"Mn: 2 (Valence: 7), Pt: 1 (Valence: 10), Rh: 1 (Valence: 9)",8.25
mp-867169,Sr2SnHg,"Hg, Sn, Sr",True,"Sr: 2 (Valence: 2), Sn: 1 (Valence: 4), Hg: 1 (Valence: 12)",5.0
mp-1183531,Ca2TlIn,"Ca, In, Tl",True,"Ca: 2 (Valence: 2), Tl: 1 (Valence: 3), In: 1 (Valence: 3)",2.5
mp-977572,Hf2MnRh,"Hf, Mn, Rh",True,"Hf: 2 (Valence: 4), Mn: 1 (Valence: 7), Rh: 1 (Valence: 9)",6.0
mp-1193385,Sc6Ga16Os7,"Ga, Os, Sc",False,"Sc: 6 (Valence: 3), Ga: 16 (Valence: 3), Os: 7 (Valence: 8)",4.206896551724138
mp-1187124,Sr2TlPb,"Pb, Sr, Tl",True,"Sr: 2 (Valence: 2), Tl: 1 (Valence: 3), Pb: 1 (Valence: 4)",2.75
mp-867756,Sc2CuAu,"Au, Cu, Sc",True,"Sc: 2 (Valence: 3), Cu: 1 (Valence: 11), Au: 1 (Valence: 11)",7.0
mp-976598,LiHf2Ir,"Hf, Ir, Li",True,"Li: 1 (Valence: 1), Hf: 2 (Valence: 4), Ir: 1 (Valence: 9)",4.5
